image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order,num_children,dp_cluster,num_children_alt,dp_most_needed,label_true,labeled,dp_cluster_color,color_class,label_undetermined,scores_predicted,label_possible,score_possible,entropy,al_measure,most_needed,fre,direct_most_needed,color_fre,incorrect_score,double_checked
292847069130570,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/292847069130570.jpg,,292847069130570,292847069130570R,concrete,0.5690924893293823,-9.274029,12.834702,0,0,9126,11,5190,5962,0,1.0,0,46.0,asphalt,1,#46085c,#393b79,,0.57,paving_stones,0.43,0.9861816305139072,9123,46.0,,9123,,2.0,0
6266054923461896,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/6266054923461896.jpg,,6266054923461896,6266054923461896R,asphalt,1.0,-2.930458,-2.863638,0,1,9087,11,2146,227,39,16.0,2,16.0,asphalt,1,#2e6e8e,#393b79,,1.00,,,-0.0,9123,16.0,0.9055771000124104,9123,,2.0,0
457024168692119,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/457024168692119.jpg,,457024168692119,457024168692119R,paving_stones,0.5041609443397114,16.195145,-1.7539711,0,0,9126,10,5747,5963,0,2.0,0,46.0,sett,1,#471164,#b5cf6b,,0.50,sett,0.50,0.9999500433439635,9123,46.0,0.1390028447571356,9123,,2.0,0
833391424768089,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/833391424768089.jpg,,833391424768089,833391424768089R,sett,0.4559973316865702,5.3016167,-4.930929,0,0,9121,13,7047,2660,5,6.0,1,46.0,concrete,1,#472f7d,#e7ba52,,0.46,"sett,asphalt,concrete,paving_stones","0.46,0.29,0.14,0.12",1.7884907850414646,9123,46.0,0.5081593010832273,9123,,2.0,0
473900820604483,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/473900820604483.jpg,,473900820604483,473900820604483R,paving_stones,1.0,2.8573303,-8.961659,0,0,9099,5,6704,408,27,41.0,3,41.0,paving_stones,1,#c5e021,#9c9ede,,1.00,,,-0.0,9123,41.0,0.9121670954652514,9123,,2.0,0
522896385394121,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/522896385394121.jpg,,522896385394121,522896385394121R,asphalt,0.36509412041493217,9.391815,-7.4337873,0,0,9126,11,4595,9040,0,26.0,0,46.0,sett,0,#1fa287,#9c9ede,,0.37,"asphalt,paving_stones,sett","0.37,0.36,0.27",1.571815781098235,9123,46.0,0.4445457600857796,9123,,2.0,0
194882619123412,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/194882619123412.jpg,,194882619123412,194882619123412R,asphalt,1.0,0.6322956,11.760044,0,0,9124,10,8360,4541,2,8.0,1,46.0,asphalt,0,#433d84,#393b79,,1.00,,,-0.0,9123,46.0,0.5683633866150049,9123,,2.0,0
485042319475830,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/485042319475830.jpg,,485042319475830,485042319475830R,paving_stones,1.0,-1.9678307,-2.6310463,0,0,9126,19,5995,9041,0,16.0,0,46.0,asphalt,0,#2e6e8e,#9c9ede,,1.00,,,-0.0,9123,46.0,0.4581493578072493,9123,,2.0,0
4294800947219358,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/4294800947219358.jpg,,4294800947219358,4294800947219358R,paving_stones,1.0,-11.575558,-4.2191906,0,0,9123,10,5279,4485,3,22.0,1,46.0,paving_stones,0,#218e8d,#9c9ede,,1.00,,,-0.0,9123,46.0,0.3187200819119931,9123,,2.0,0
1163891740705705,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1163891740705705.jpg,,1163891740705705,1163891740705705R,sett,0.8603747784322533,14.726418,-6.0897408,0,0,9126,15,3714,9042,0,9.0,0,46.0,sett,0,#414487,#b5cf6b,,0.86,paving_stones,0.14,0.5832564585666046,9123,46.0,0.3110000044856884,9123,,2.0,0
806520816917501,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/806520816917501.jpg,,806520816917501,806520816917501R,unpaved,1.0,-17.792454,-10.985846,0,0,9121,9,2272,2606,5,39.0,1,46.0,unpaved,0,#a5db36,#ad494a,,1.00,,,-0.0,9123,46.0,0.3854524639138827,9123,,2.0,0
949448055867960,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/949448055867960.jpg,,949448055867960,949448055867960R,sett,0.570740477965715,2.5445652,-8.811594,0,0,9124,8,7022,5885,2,41.0,1,46.0,paving_stones,0,#c5e021,#b5cf6b,,0.57,"concrete,asphalt","0.26,0.17",1.3987946962580016,9123,46.0,0.5299646477912221,9123,,2.0,0
793436484634076,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/793436484634076.jpg,,793436484634076,793436484634076R,concrete,0.600391152528134,-1.9385948,-14.961693,0,0,9110,6,5800,793,16,40.0,2,46.0,paving_stones,0,#b5de2b,#9c9ede,,0.60,paving_stones,0.40,0.9707213249836789,9123,46.0,0.3946102875442567,9123,,2.0,0
1693799014342990,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1693799014342990.jpg,,1693799014342990,1693799014342990R,sett,0.7664340208600562,11.273464,2.448639,0,0,9122,11,6615,3153,4,0.0,2,46.0,sett,0,#440154,#b5cf6b,,0.77,asphalt,0.23,0.7841759976561828,9123,46.0,0.5464027021786988,9123,,2.0,0
1970954406413498,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1970954406413498.jpg,,1970954406413498,1970954406413498R,asphalt,1.0,-5.1115503,3.8123684,0,0,9124,19,7676,5904,2,38.0,1,46.0,asphalt,0,#98d83e,#393b79,,1.00,,,-0.0,9123,46.0,0.5798724170533911,9123,,2.0,0
519694062488521,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/519694062488521.jpg,,519694062488521,519694062488521R,unpaved,0.7017199684403979,-12.577009,-12.025798,0,0,9116,9,8797,1368,10,37.0,2,46.0,paving_stones,0,#89d548,#ad494a,,0.70,asphalt,0.30,0.87917825000888,9123,46.0,0.504535778598382,9123,,2.0,0
763448967557817,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/763448967557817.jpg,,763448967557817,763448967557817R,asphalt,0.69683600796423,8.669151,3.400896,0,0,9126,14,496,9038,0,17.0,0,46.0,asphalt,0,#2c728e,#b5cf6b,,0.70,sett,0.30,0.8851242205810459,9123,46.0,0.4642424594331784,9123,,2.0,0
419574676987277,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/419574676987277.jpg,,419574676987277,419574676987277R,asphalt,0.6049754905024726,-3.4989853,-5.1243668,0,0,9126,14,6394,9039,0,16.0,0,46.0,paving_stones,0,#2e6e8e,#b5cf6b,,0.60,sett,0.40,0.9679656092431347,9123,46.0,0.4961778196663545,9123,,2.0,0
897716991051947,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/897716991051947.jpg,,897716991051947,897716991051947R,asphalt,1.0,2.4522228,0.0594635,0,0,9126,11,6338,9043,0,5.0,0,46.0,paving_stones,0,#482878,#393b79,,1.00,,,-0.0,9123,46.0,,9123,,2.0,0
300842394856128,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/300842394856128.jpg,,300842394856128,300842394856128R,asphalt,1.0,-8.162017,-8.658296,0,0,9124,11,1890,4542,2,3.0,1,46.0,concrete,0,#481a6c,#393b79,,1.00,,,-0.0,9123,46.0,0.596767637851435,9123,,2.0,0
1220162242004661,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1220162242004661.jpg,,1220162242004661,1220162242004661R,concrete,0.5739777014727522,-18.622347,-5.969805,0,0,9124,12,6760,5903,2,4.0,1,46.0,unpaved,0,#482071,#e7ba52,,0.57,unpaved,0.43,0.9841510018335862,9123,46.0,,9123,,2.0,0
171115658220290,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/171115658220290.jpg,,171115658220290,171115658220290R,concrete,1.0,-17.303467,-0.7616768,0,0,9119,16,7758,1961,7,11.0,1,46.0,paving_stones,0,#3c508b,#e7ba52,,1.00,,,-0.0,9123,46.0,,9123,,2.0,0
314365833382141,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/314365833382141.jpg,,314365833382141,314365833382141R,paving_stones,1.0,9.3520355,-2.5042934,0,0,9119,12,2267,1917,7,27.0,1,46.0,concrete,0,#22a884,#e7ba52,,1.00,,,-0.0,9123,46.0,,9123,,2.0,0
525971319579644,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/525971319579644.jpg,,525971319579644,525971319579644R,concrete,1.0,-0.15939903,9.43718,0,0,9126,17,1875,9035,0,1.0,0,46.0,asphalt,0,#46085c,#393b79,,1.00,,,-0.0,9123,46.0,,9123,,2.0,0
564487865814153,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/564487865814153.jpg,,564487865814153,564487865814153R,unpaved,1.0,-17.06496,-17.52579,0,1,8737,4,451,27,389,,7,46.0,unpaved,0,#800080,#ad494a,,1.00,,,-0.0,9123,46.0,0.5118190828827294,9123,,2.0,0
1624397521305861,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1624397521305861.jpg,,1624397521305861,1624397521305861R,paving_stones,0.6001739271083874,6.599251,-4.0662594,0,0,9126,12,3538,8971,0,6.0,0,46.0,paving_stones,1,#472f7d,#9c9ede,,0.60,asphalt,0.40,0.9708487626922438,9123,46.0,0.8945178844396952,9123,,2.0,0
1121734784960729,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1121734784960729.jpg,,1121734784960729,1121734784960729R,unpaved,0.7049852444196445,-15.92218,-1.7905445,0,0,9113,10,5863,1091,13,12.0,3,46.0,asphalt,1,#39568c,#393b79,,0.70,asphalt,0.30,0.8751113324281321,9123,46.0,0.3743665418814605,9123,,2.0,0
1270920603310014,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1270920603310014.jpg,,1270920603310014,1270920603310014R,paving_stones,0.7324937499180921,-4.2105064,-8.17225,0,0,9126,12,3130,8972,0,2.0,0,46.0,paving_stones,1,#471164,#9c9ede,,0.73,asphalt,0.27,0.8378634580850244,9123,46.0,0.8059921487161876,9123,,2.0,0
810122146264686,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/810122146264686.jpg,,810122146264686,810122146264686R,sett,0.7150019551347251,4.3604584,-0.12472534,0,0,9102,11,6065,470,24,5.0,2,46.0,sett,0,#482878,#ad494a,,0.72,"asphalt,unpaved","0.17,0.12",1.1410749030396052,9123,46.0,0.2534585072991288,9123,,2.0,0
312308850494391,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/312308850494391.jpg,,312308850494391,312308850494391R,paving_stones,1.0,1.1385174,-7.9070244,0,0,9122,8,8132,3785,4,0.0,2,46.0,paving_stones,0,#440154,#9c9ede,,1.00,,,-0.0,9123,46.0,0.4413766627574723,9123,,2.0,0
1656907397827434,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1656907397827434.jpg,,1656907397827434,1656907397827434R,sett,1.0,13.025967,-5.948044,0,0,9126,18,3848,8973,0,6.0,0,46.0,sett,0,#472f7d,#9c9ede,,1.00,,,-0.0,9123,46.0,,9123,,2.0,0
466826064403462,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/466826064403462.jpg,,466826064403462,466826064403462R,sett,0.6456572512253812,0.1487732,-4.5088043,0,0,9120,13,738,2233,6,33.0,1,46.0,sett,0,#54c568,#b5cf6b,,0.65,paving_stones,0.35,0.9378868124711117,9123,46.0,0.4148584358271601,9123,,2.0,0
515693162899522,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/515693162899522.jpg,,515693162899522,515693162899522R,asphalt,0.7538523602329291,-6.0627804,18.505611,0,0,9126,10,1926,8974,0,7.0,0,46.0,asphalt,0,#453581,#e7ba52,,0.75,concrete,0.25,0.8051149858011207,9123,46.0,,9123,,2.0,0
897430264171561,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/897430264171561.jpg,,897430264171561,897430264171561R,unpaved,1.0,-19.144806,-7.574684,0,0,9126,14,5318,8915,0,4.0,0,46.0,unpaved,0,#482071,#e7ba52,,1.00,,,-0.0,9123,46.0,,9123,,2.0,0
302337035675124,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/302337035675124.jpg,,302337035675124,302337035675124R,paving_stones,0.7383843960984656,7.526165,-0.036592484,0,0,9117,11,6799,1526,9,0.0,2,46.0,paving_stones,0,#440154,#9c9ede,,0.74,asphalt,0.26,0.8291745678372193,9123,46.0,0.3720126768877231,9123,,2.0,0
487473595705025,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/487473595705025.jpg,,487473595705025,487473595705025R,unpaved,1.0,-17.313032,-16.43268,0,0,9114,8,8389,1203,12,35.0,2,46.0,unpaved,0,#6ece58,#ad494a,,1.00,,,-0.0,9123,46.0,,9123,,2.0,0
439378547023802,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/439378547023802.jpg,,439378547023802,439378547023802R,paving_stones,1.0,7.4210243,-6.885643,0,0,9101,13,4847,461,25,6.0,2,46.0,paving_stones,0,#472f7d,#9c9ede,,1.00,,,-0.0,9123,46.0,0.5473804161157161,9123,,2.0,0
301730022339875,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/301730022339875.jpg,,301730022339875,301730022339875R,paving_stones,1.0,7.5371933,-13.984195,0,0,9124,7,4423,4567,2,24.0,1,46.0,sett,0,#1f988b,#9c9ede,,1.00,,,-0.0,9123,46.0,0.1141066925972684,9123,,2.0,0
1120609728420959,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1120609728420959.jpg,,1120609728420959,1120609728420959R,concrete,1.0,-8.470078,16.593811,0,0,9123,6,4821,4468,3,1.0,1,46.0,asphalt,0,#46085c,#e7ba52,,1.00,,,-0.0,9123,46.0,,9123,,2.0,0
1171756889904745,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1171756889904745.jpg,,1171756889904745,1171756889904745R,asphalt,0.7210203340403523,-6.4604616,-1.0436821,0,0,9110,18,1342,794,16,30.0,3,46.0,asphalt,0,#35b779,#393b79,,0.72,sett,0.28,0.8540568060471695,9123,46.0,0.6407475283441513,9123,,2.0,0
516369543109181,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/516369543109181.jpg,,516369543109181,516369543109181R,paving_stones,0.6713750840327165,-5.3366175,14.327843,0,0,9118,9,3860,1662,8,7.0,1,46.0,concrete,0,#453581,#e7ba52,,0.67,asphalt,0.33,0.9135152828464843,9123,46.0,,9123,,2.0,0
157951226782019,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/157951226782019.jpg,,157951226782019,157951226782019R,asphalt,1.0,10.608833,8.48597,0,0,9123,18,8868,4467,3,0.0,1,46.0,asphalt,0,#440154,#393b79,,1.00,,,-0.0,9123,46.0,0.5131779141980843,9123,,2.0,0
870796010445545,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/870796010445545.jpg,,870796010445545,870796010445545R,asphalt,0.5632369751115399,-13.356007,-9.046287,0,0,9126,14,1410,8912,0,15.0,0,46.0,asphalt,0,#31688e,#393b79,,0.56,concrete,0.44,0.9884306109405585,9123,46.0,0.5683097244906792,9123,,2.0,0
2793261484322305,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/2793261484322305.jpg,,2793261484322305,2793261484322305R,asphalt,1.0,-1.2656059,13.035004,0,0,9122,8,6677,3787,4,1.0,1,46.0,asphalt,0,#46085c,#393b79,,1.00,,,-0.0,9123,46.0,0.5134462248197127,9123,,2.0,0
927632114665065,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/927632114665065.jpg,,927632114665065,927632114665065R,sett,1.0,18.782173,-1.5686207,0,0,9126,13,7027,8913,0,2.0,0,46.0,sett,0,#471164,#b5cf6b,,1.00,,,-0.0,9123,46.0,0.2494146591965002,9123,,2.0,0
236125434937234,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/236125434937234.jpg,,236125434937234,236125434937234R,asphalt,0.759691382610546,-11.904581,-3.1840878,0,0,9117,13,9015,1532,9,22.0,1,46.0,concrete,0,#218e8d,#b5cf6b,,0.76,sett,0.24,0.7955531227463539,9123,46.0,0.5190353095116698,9123,,2.0,0
294363562429843,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/294363562429843.jpg,,294363562429843,294363562429843R,concrete,0.7898215220014335,-0.12983513,0.0011043549,0,0,9126,13,5781,8914,0,23.0,0,46.0,paving_stones,0,#20928c,#e7ba52,,0.79,"paving_stones,asphalt","0.11,0.10",0.9519926016557989,9123,46.0,,9123,,2.0,0
106512744842955,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/106512744842955.jpg,,106512744842955,106512744842955R,paving_stones,0.5212770533625738,5.96476,-14.594202,0,0,9118,6,37,1688,8,4.0,2,46.0,paving_stones,0,#482071,#9c9ede,,0.52,concrete,0.48,0.9986933518760055,9123,46.0,,9123,,2.0,0
161013783234637,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/161013783234637.jpg,,161013783234637,161013783234637R,sett,1.0,3.367447,4.383217,0,0,9124,16,4622,4593,2,1.0,1,46.0,asphalt,0,#46085c,#b5cf6b,,1.00,,,-0.0,9123,46.0,0.4874852616061788,9123,,2.0,0
1007416500028468,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1007416500028468.jpg,,1007416500028468,1007416500028468R,sett,0.5241460902406015,8.736813,-9.442734,0,0,9119,11,178,2197,7,19.0,1,46.0,paving_stones,0,#277e8e,#b5cf6b,,0.52,paving_stones,0.48,0.9983170659254614,9123,46.0,0.5275674211428438,9123,,2.0,0
778519753033725,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/778519753033725.jpg,,778519753033725,778519753033725R,paving_stones,0.778145942666641,5.1749134,-14.091886,0,0,9124,7,4934,4594,2,4.0,1,46.0,paving_stones,0,#482071,#9c9ede,,0.78,"concrete,sett","0.14,0.08",0.975917701419688,9123,46.0,0.1893031117552781,9123,,2.0,0
1114539652818846,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1114539652818846.jpg,,1114539652818846,1114539652818846R,sett,0.7038900610197067,11.224344,0.78725624,0,0,9108,12,6531,700,18,0.0,4,46.0,sett,0,#440154,#393b79,,0.70,asphalt,0.30,0.8764836084135661,9123,46.0,0.490989373404154,9123,,2.0,0
551048842727158,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/551048842727158.jpg,,551048842727158,551048842727158R,concrete,0.4808510936237728,-11.376629,-2.2961216,0,0,9122,17,5984,3786,4,22.0,1,46.0,asphalt,0,#218e8d,#b5cf6b,,0.48,"concrete,asphalt,sett","0.48,0.40,0.12",1.4005363879532713,9123,46.0,0.4654170037163098,9123,,2.0,0
317942880182760,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/317942880182760.jpg,,317942880182760,317942880182760R,concrete,0.735503709324342,-12.340878,-1.4255791,0,0,9123,15,7376,4466,3,12.0,1,46.0,asphalt,0,#39568c,#e7ba52,,0.74,"asphalt,paving_stones","0.13,0.13",1.097891472834864,9123,46.0,,9123,,2.0,0
1396195420849997,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1396195420849997.jpg,,1396195420849997,1396195420849997R,concrete,0.5133614015569754,4.7721844,-4.567541,0,0,9126,15,775,8892,0,0.0,0,46.0,asphalt,0,#440154,#e7ba52,,0.51,paving_stones,0.49,0.9994848184899694,9123,46.0,,9123,,2.0,0
305506591120329,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/305506591120329.jpg,,305506591120329,305506591120329R,unpaved,1.0,-7.8628016,-11.176493,0,0,9124,15,5908,4624,2,3.0,1,46.0,asphalt,0,#481a6c,#ad494a,,1.00,,,-0.0,9123,46.0,0.4848421112440757,9123,,2.0,0
205562768088831,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/205562768088831.jpg,,205562768088831,205562768088831R,asphalt,0.6033891904878118,8.477947,1.68997,0,0,9096,9,2852,357,30,17.0,2,46.0,concrete,0,#2c728e,#393b79,,0.60,"sett,concrete,unpaved","0.18,0.12,0.09",1.574175119426666,9123,46.0,0.5235715034515711,9123,,2.0,0
1423117128067018,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1423117128067018.jpg,,1423117128067018,1423117128067018R,sett,0.7997724161691832,18.63498,-6.4142876,0,0,9123,13,2885,4462,3,18.0,1,46.0,sett,0,#2a788e,#b5cf6b,,0.80,asphalt,0.20,0.7223830291043715,9123,46.0,0.4201956574216628,9123,,2.0,0
215516333415504,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/215516333415504.jpg,,215516333415504,215516333415504R,sett,0.6242474238011,17.100433,-7.3566265,0,0,9105,14,5627,565,21,2.0,2,46.0,sett,0,#471164,#b5cf6b,,0.62,asphalt,0.38,0.9549868830082728,9123,46.0,0.4339764398353719,9123,,2.0,0
1010095769830403,"foo,bar",/home/lhogeweg/annflux/data/streetsurfacevis/images/1010095769830403.jpg,,1010095769830403,1010095769830403R,sett,0.6240850970298872,13.7319565,-3.5139637,0,0,9126,15,1562,8979,0,0.0,0,46.0,sett,0,#440154,#e7ba52,,0.62,concrete,0.38,0.9551056795497523,9123,46.0,,9123,,2.0,0
